Gene,logFC,AveExpr,t,P.Value,adj.P.Val,B
CYFIP1,-0.4175741322516826,7.343885924028071,-3.1903638483150636,0.0015682089050386408,0.0031493437826596842,-3.6788862802373714
IQGAP3,-0.8264211944177955,6.480306297375222,-3.1899327123733343,0.0015704740716910176,0.003153677958417198,-3.6802214158088704
RBM4,0.4126389657710834,6.127723894051018,3.188922440273612,0.0015757938542014934,0.003164145117539452,-3.683349350537278
EP400,-0.5316853345810513,7.968257255327359,-3.1883626601276838,0.0015787486579710607,0.003169862370472304,-3.685082104010366
PLG,-0.5719052815076716,1.2860205393096706,-3.185461797371099,0.0015941431647728292,0.003200553979887481,-3.694056926623384
GIPC2,-0.6056786018931121,1.7367607883491687,-3.185267597949499,0.001595178699462657,0.0032024149294421923,-3.6946574766925853
NBPF3,-0.4073787670161484,5.537495147690964,-3.1842891563945575,0.001600405541223763,0.003212689347733743,-3.69768272730888
NDUFB7,-0.5971613137758811,5.927457843230866,-3.184159788301417,0.0016010978110833148,0.003213860187141499,-3.6980826563558304
GALNT12,-0.6201889310121067,4.563356620968204,-3.184136469874909,0.0016012226212635168,0.003213891891167602,-3.698154741416433
CLU,1.114747514352925,6.0411053880793135,3.1832993591440393,0.0016057091607829426,0.003222677634218935,-3.7007422036136406
SERPINF1,0.7122710031184982,4.890785547698316,3.1826862697796066,0.0016090024194926767,0.0032290674151847242,-3.702636824412366
WIPF1,-0.563499076701242,6.398766387854969,-3.1824918575757826,0.0016100480241973902,0.0032309458717148768,-3.7032375421802115
MYH8,-0.5920719902105788,0.9340237356359891,-3.182029736720138,0.0016125359659940127,0.003235718269362203,-3.7046653198768507
EMP2,0.5660045450753421,6.688474924339191,3.18140246718926,0.0016159187158899693,0.0032422854191214994,-3.706603033678916
LIPN,-0.3558025886831788,0.42791965082660977,-3.1797764239291397,0.0016247182530300102,0.0032597195329779317,-3.7116244191589036
DNAL4,0.4986870240522818,4.527147028752385,3.17975370777392,0.0016248414976405706,0.0032597449603226714,-3.711694551916138
OAS3,0.6497754818616155,6.169959791210125,3.179605120498313,0.0016256478588114835,0.003261140754329161,-3.712153281505996
RPL15P20,1.2227931556451348,2.3677821832607475,3.178501287639416,0.001631649793478791,0.003272958260974909,-3.7155604874110306
PRAMEF18,-0.06613798108198467,0.05399962280153757,-3.1780072252155405,0.0016343428211345278,0.003278137209815418,-3.717085153357277
SIAH2-AS1,0.8462099560556375,3.1747528719654325,3.1777368607471987,0.0016358182590642846,0.0032808733992430897,-3.7179193983244474
TPD52L2,0.30896250691879157,7.448594063560538,3.1766708009982993,0.0016416479919505293,0.0032923417993669084,-3.721208217730692
PDF,-0.650846648926132,2.2239105663356353,-3.1763220565552133,0.001643559262637247,0.0032959506579014132,-3.7222838782808942
RBBP4P2,0.9480741573688136,3.0534918945671854,3.1759691250700346,0.001645495574795284,0.0032996092395959574,-3.7233723406994432
DLG5,-0.4702625129321554,7.727225033436576,-3.175709854516378,0.0016469193723423938,0.003302239680067069,-3.7241718748937096
SCMH1,-0.2668423321719233,7.16362230476595,-3.1751541302224915,0.0016499749993165193,0.003308141523044771,-3.7258854022973047
LPCAT4,0.3223924137644105,5.969733396492866,3.173960597432225,0.0016565553173195934,0.003321108963610944,-3.7295646075296744
FAM153B,-0.7290302544186307,3.2083325625605634,-3.1737106954268417,0.0016579361734549004,0.0033236513212038573,-3.7303347958804425
LPCAT1,-0.3283180961529606,7.773458236753679,-3.1731942220947036,0.0016607933668000507,0.0033291527331632755,-3.7319263668477847
SOX18,0.7137797972018929,1.8862358204209355,3.1729430153766844,0.001662184717993255,0.0033317152346450333,-3.732700401079951
MMP28,-0.6233964461829389,1.6008418453175635,-3.172639892410081,0.001663865050954974,0.0033348565889729817,-3.7336343265916287
CISD3,0.4672423323453714,5.532031704053161,3.1721259075314183,0.0016667178663271273,0.0033403473431128507,-3.7352177292545496
ALG12,-0.34948667459840976,5.5014858019465684,-3.1717619807229545,0.0016687405350560263,0.0033441737280937196,-3.736338711681574
CCT6P2,0.969073089396087,2.273976991878038,3.1707489685689976,0.0016743827114378905,0.0033552526315864905,-3.7394583994743664
LRIG3,-0.675378057415637,5.719714149328095,-3.170650838544402,0.0016749302023999894,0.0033561216133320255,-3.739760552628817
RHBDD2,0.36002612056315986,6.7516945725480575,3.16944281501689,0.0016816836284068077,0.0033694247009012574,-3.7434794726699288
EIF4A1,-0.794972783499432,5.879815813784788,-3.167948568317157,0.00169007200208823,0.0033860015422061238,-3.7480776992593015
EDN3,0.7389207876701761,1.2598183703062877,3.167852025563789,0.0016906152999272175,0.003386859857104804,-3.7483747192198713
TRIM69,-0.677333165206695,5.243507450520639,-3.167779073331652,0.0016910259483370856,0.0033874523328752885,-3.7485991558085363
DKK2,-0.7842268163945408,1.7407069206068253,-3.1659543820718032,0.0017013271850577463,0.0034078561450392323,-3.754211219859111
AC118344.1,0.9504374547648382,2.775591011742426,3.1652291875037006,0.0017054373307434203,0.003415856916070845,-3.7564408045796593
MIR137HG,0.9633909298283985,2.4186626984444493,3.1651214321572914,0.0017060488323888975,0.0034168495670962693,-3.756772053708027
FIBP,-0.3637391645804442,6.3203314300546705,-3.164916023551483,0.0017072150686541757,0.0034189530221448105,-3.7574034680285635
SSSCA1,0.7080469868917625,3.481989360490473,3.16478680205933,0.0017079491193879258,0.0034201907341852634,-3.7578006678453013
CILP2,-0.5565136932097967,1.9745493152392872,-3.164521656689819,0.0017094562076006993,0.0034229761907407607,-3.7586156216459283
BACE2,-0.8697078853993729,5.1733049818807935,-3.163878148177107,0.0017131190274965833,0.0034300775638159997,-3.760593250700814
TRIM2,-0.5688629953131166,6.30954512360353,-3.16360382477672,0.0017146826672537873,0.003432975192754425,-3.761436186287307
TMEM205,0.5608534572235873,5.421326569242486,3.163341929841057,0.0017161766955535343,0.003435733068152502,-3.7622408680486386
OSCP1,-0.4085841552809626,4.6748926553137125,-3.163070385930183,0.001717727038527121,0.0034386033016105145,-3.763075130746123
PPP1R1A,0.9623308364060386,2.6509462263107157,3.163000713660135,0.0017181250314633998,0.00343916648917521,-3.763289173620892
CA6,-0.6412458248360123,1.0462998828575423,-3.1625087285769413,0.0017209378528149348,0.0034445630279609676,-3.7648004943142332
POLE3,-0.2424871217833915,6.7905709131067535,-3.162398979286177,0.001721565901605857,0.003445586174150867,-3.765137601269977
NPM3,-0.6910392332831417,3.8776728748680775,-3.160168372636333,0.0017343767114494126,0.0034709904168243925,-3.7719867786823436
WDR60,-0.4768408570742979,6.8114552981520875,-3.1599801352473373,0.001735461816221351,0.0034729262696186294,-3.772564562844125
TMEM116,-0.3479387460871406,5.625712137422862,-3.1598559741066294,0.0017361778932597552,0.003474123428438936,-3.7729456508891746
SYT17,0.7308594772402774,4.976884593968988,3.15855160836657,0.0017437171053861563,0.0034889727150732505,-3.7769482955215254
ISYNA1,0.4442259076286428,6.155039278572104,3.157235318234626,0.0017513558964762927,0.003504019218460644,-3.7809859623138067
TMEM181,-0.3356259059729978,7.313141906510168,-3.156036815114659,0.0017583380174283152,0.0035177499383689035,-3.784660950640923
GOLGA7B,0.6586364849171922,4.206675314795833,3.154792985191265,0.0017656113858340004,0.003532061428090668,-3.788473542705068
KRT18P17,1.1858043949186137,2.5984284573588257,3.1544384696096626,0.0017676895206895672,0.003535978746061144,-3.7895599472792565
MIR4721,-0.06640413248116614,0.09475612348282138,-3.1518464821056167,0.0017829522837842886,0.0035662674725724006,-3.797499555139968
CLVS1,-0.7468665613949992,3.621951557071494,-3.1509433672368443,0.0017882987541909257,0.0035767188312281328,-3.8002644811431363
MICAL3,0.38918420586755964,7.191998123852907,3.150756695180368,0.0017894057042006988,0.003578690018692138,-3.800835893267302
SCARNA18,0.6944063304895514,2.692866811751487,3.1506433232263915,0.0017900782994805348,0.0035797923176628444,-3.801182914773751
ANKRD29,-0.7841560130321739,2.585588732451442,-3.1504116126241204,0.0017914536820611915,0.003582299803353862,-3.801892123996219
FOXL1,-0.6897608790857374,1.6390159911749413,-3.148049325560257,0.0018055314999259945,0.003610105896880837,-3.8091197144520157
HLA-B,0.9761886381908846,7.7397738188500105,3.148037204410176,0.0018056039974732182,0.003610105896880837,-3.8091567868954463
MOV10L1,-0.6238168525426288,2.0005583914745015,-3.147991790674658,0.0018058756444859806,0.003610404168933351,-3.8092956832634144
